_id	id	fuel_id	light_duty_manufacturer_id	light_duty_category_id	model	model_year	transmission_type	manufacturer_name	fuel_code	fuel_name	light_duty_fuel_configuration_name	category_name	fuel_economy_estimated_by_manufacturer
656fa0b500da217b6e1aeee5	13532	57	490	29	Tonale eAWD	2024	Auto	Alfa Romeo	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aeee6	13483	45	377	27	A3	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeee7	13482	45	377	27	A3 quattro	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeee8	13347	45	377	27	A4 quattro/S-Line/Allroad	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeee9	13348	45	377	27	A5 quattro Coupe/Cabriolet/Sportback	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeeea	13484	45	377	27	A6 quattro	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeeeb	13485	45	377	27	A6 quattro/Allroad	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeeec	13487	45	377	27	A7 quattro	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeeed	13486	45	377	27	A8 quattro	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeeee	13421	41	377	27	e-tron GT/RS e-tron GT	2024	Auto	Audi	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aeeef	13422	41	377	29	Q4 40 e-tron	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aeef0	13423	41	377	29	Q4 50 e-tron quattro	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aeef1	13424	41	377	29	Q4 Sportback 50 e-tron quattro	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aeef2	13349	45	377	29	Q5 quattro/Sportback/S-Line	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aeef3	13488	45	377	29	Q7 quattro	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aeef4	13425	41	377	29	Q8 e-tron quattro	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aeef5	13576	45	377	29	Q8 quattro	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aeef6	13535	41	377	29	Q8 Sportback e-tron quattro	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aeef7	13426	41	377	29	Q8 Sportback e-tron ultra quattro	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aeef8	13489	45	377	27	RS 6 Avant	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeef9	13490	45	377	27	RS7	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeefa	13494	45	377	29	RS Q8	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aeefb	13350	45	377	27	S3	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeefc	13491	45	377	27	S6	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeefd	13492	45	377	27	S7	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeefe	13493	45	377	27	S8	2024	Auto	Audi	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aeeff	13536	41	377	29	SQ8 e-tron/Sportback e-tron	2024	Auto	Audi	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef00	13597	57	355	27	Flying Spur Hybrid	2024	Auto	Bentley Motors	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef01	13598	57	211	27	330e Sedan	2024	Auto	BMW	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef02	13599	57	211	27	330e xDrive	2024	Auto	BMW	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef03	13495	45	211	27	530i Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef04	13496	45	211	27	530i xDrive Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef05	13577	45	211	27	540i xDrive Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef06	13408	45	211	27	740i  Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef07	13497	45	211	27	740i  xDrive Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef08	13409	45	211	27	760i xDrive Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef09	13351	45	211	29	Alpina XB7	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef0a	13427	41	211	27	i4 eDrive35 Gran Coupe	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef0b	13428	41	211	27	i4 eDrive40 Gran Coupe	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef0c	13430	41	211	27	i4 M50 Gran Coupe	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef0d	13429	41	211	27	i4 xDrive40 Gran Coupe	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef0e	13431	41	211	27	i5 eDrive40 Sedan	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef0f	13432	41	211	27	i5 M60 xDrive Sedan	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef10	13433	41	211	27	i7 eDrive50 Sedan	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef11	13434	41	211	27	i7 M70 xDrive Sedan	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef12	13435	41	211	27	i7 xDrive60 Sedan	2024	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef13	13436	41	211	29	iX M60	2024	Auto	BMW	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef14	13437	41	211	29	iX xDrive40	2024	Auto	BMW	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef15	13438	41	211	29	iX xDrive50	2024	Auto	BMW	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef16	13406	45	211	27	M340i Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef17	13407	45	211	27	M340i xDrive Sedan	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef18	13352	45	211	27	M440i	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef19	13353	45	211	27	M440i xDrive	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef1a	13410	45	211	29	X3/X4 M40i	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef1b	13356	45	211	29	X5 M60i xDrive	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef1c	13357	45	211	29	X5 M Competition	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef1d	13354	45	211	29	X5 sDrive40i	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef1e	13355	45	211	29	X5 xDrive40i	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef1f	13359	45	211	29	X6 M60i xDrive	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef20	13360	45	211	29	X6 M Competition	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef21	13358	45	211	29	X6 xDrive40i	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef22	13361	45	211	29	X7 M60i xDrive	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef23	13362	45	211	29	X7 xDrive40i	2024	Auto	BMW	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef24	13600	57	211	29	XM	2024	Auto	BMW	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef25	13568	35	231	29	Escalade 2WD	2024	Auto	Cadillac	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef26	13569	35	231	29	Escalade 4WD	2024	Auto	Cadillac	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef27	13439	41	231	29	Lyric	2024	Auto	Cadillac	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef28	13537	41	215	29	Blazer EV AWD	2024	Auto	Chevrolet	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef29	13498	45	215	27	Corvette AWD	2024	Auto	Chevrolet	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef2a	13398	35	215	25	Silverado 2WD	2024	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b500da217b6e1aef2b	13404	11	215	25	Silverado 2WD	2024	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b500da217b6e1aef2c	13399	35	215	25	Silverado 4WD	2024	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b500da217b6e1aef2d	13405	11	215	25	Silverado 4WD	2024	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b500da217b6e1aef2e	13440	41	215	25	Silverado EV	2024	Auto	Chevrolet	ELEC	Electric	Dedicated	Pickup	False
656fa0b500da217b6e1aef2f	13538	41	215	25	Silverado EV	2024	Auto	Chevrolet	ELEC	Electric	Dedicated	Pickup	False
656fa0b500da217b6e1aef30	13572	35	215	29	Suburban 2WD	2024	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef31	13573	35	215	29	Suburban 4WD	2024	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef32	13570	35	215	29	Tahoe 2WD	2024	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef33	13571	35	215	29	Tahoe 4WD	2024	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef34	13530	57	223	9	Pacifica Hybrid	2024	Auto	Chrysler	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Van	False
656fa0b500da217b6e1aef35	13531	57	225	29	Hornet PHEV AWD	2024	Auto	Dodge	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef36	13601	57	409	27	SF90 Spider	2024	Auto	Ferrari	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef37	13602	57	409	27	SF90 Stradale 	2024	Auto	Ferrari	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef38	13578	45	219	25	Maverick HEV FWD	2024	Auto	Ford	HYBR	Hybrid Electric	Hybrid Electric	Pickup	False
656fa0b500da217b6e1aef39	13441	41	478	27	Electrified G70	2024	Auto	Genesis	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef3a	13539	41	478	27	Electrified G80	2024	Auto	Genesis	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef3b	13363	45	478	27	G90 MHEV	2024	Auto	Genesis	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef3c	13442	41	478	29	GV60 Advanced/Performance	2024	Auto	Genesis	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef3d	13540	41	478	29	GV60 Standard	2024	Auto	Genesis	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef3e	13443	41	213	25	Hummer EV Pickup	2024	Auto	GMC	ELEC	Electric	Dedicated	Pickup	False
656fa0b500da217b6e1aef3f	13444	41	213	29	Hummer EV SUV	2024	Auto	GMC	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef40	13402	11	213	25	Sierra 2WD	2024	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b500da217b6e1aef41	13400	35	213	25	Sierra 2WD	2024	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b500da217b6e1aef42	13403	11	213	25	Sierra 4WD	2024	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b500da217b6e1aef43	13401	35	213	25	Sierra 4WD	2024	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b500da217b6e1aef44	13574	35	213	29	Yukon/Yukon XL 2WD	2024	Auto	GMC	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef45	13575	35	213	29	Yukon/Yukon XL 4WD	2024	Auto	GMC	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b500da217b6e1aef46	13499	45	209	27	Accord	2024	Auto	Honda	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef47	13364	45	209	29	CR-V AWD	2024	Auto	Honda	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef48	13365	45	209	29	CR-V FWD	2024	Auto	Honda	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef49	13579	45	351	27	Elantra Hybrid/Hybrid Blue	2024	Auto	Hyundai	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef4a	13447	41	351	29	Ioniq 5 Long range AWD	2024	Auto	Hyundai	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef4b	13446	41	351	29	Ioniq 5 Long range RWD	2024	Auto	Hyundai	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef4c	13445	41	351	29	Ioniq 5 Standard range RWD	2024	Auto	Hyundai	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef4d	13448	41	351	27	Ioniq 6 Long range AWD	2024	Auto	Hyundai	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef4e	13449	41	351	27	Ioniq 6 Long range RWD	2024	Auto	Hyundai	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef4f	13450	41	351	27	Ioniq 6 Standard range RWD	2024	Auto	Hyundai	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef50	13541	41	351	29	Kona Electric Long Range	2024	Auto	Hyundai	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef51	13366	45	351	29	Tucson Hybrid/Hybrid Blue	2024	Auto	Hyundai	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef52	13603	57	351	29	Tucson Plug-in Hybrid	2024	Auto	Hyundai	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef53	13367	45	385	29	F-PACE P400 MHEV	2024	Auto	Jaguar	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef54	13451	41	385	29	I-PACE EV400	2024	Auto	Jaguar	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef55	13534	57	275	29	Grand Cherokee 4xe	2024	Auto	Jeep	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef56	13533	57	275	29	Wrangler 4dr 4xe	2024	Auto	Jeep	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef57	13455	41	361	29	EV6 AWD GT	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef58	13454	41	361	29	EV6 Long Range AWD	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef59	13453	41	361	29	EV6 Long Range RWD	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef5a	13452	41	361	29	EV6 Standard Range RWD	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef5b	13544	41	361	29	EV9 Long Range AWD	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef5c	13542	41	361	29	EV9 Long Range RWD	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef5d	13543	41	361	29	EV9 Standard Range RWD	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef5e	13456	41	361	29	Niro Electric	2024	Auto	Kia	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef5f	13411	45	361	27	NIro/Niro FE	2024	Auto	Kia	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef60	13501	45	361	29	Sorento Hybrid AWD	2024	Auto	Kia	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef61	13500	45	361	29	Sorento Hybrid FWD	2024	Auto	Kia	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef62	13604	57	361	29	Sorento Plug-in Hybrid	2024	Auto	Kia	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef63	13581	45	361	29	Sportage Hybrid AWD	2024	Auto	Kia	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef64	13580	45	361	29	Sportage Hybrid FWD	2024	Auto	Kia	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef65	13605	57	361	29	Sportage Plug-in Hybrid	2024	Auto	Kia	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef66	13503	45	387	29	Defender 110 MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef67	13504	45	387	29	Defender 130 MHEV/Outbound	2024	Auto	Land Rover	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef68	13502	45	387	29	Defender 90 MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef69	13505	45	387	29	Discovery MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef6a	13509	45	387	29	Range Rover P360/P400 LWB MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef6b	13508	45	387	29	Range Rover P360/P400 MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef6c	13511	45	387	29	Range Rover Sport P360/P400 MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef6d	13510	45	387	29	Range Rover Sport/SVR MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef6e	13506	45	387	29	Range Rover/SV LWB MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef6f	13507	45	387	29	Range Rover/SV MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef70	13368	45	387	29	Range Rover Velar P340/P400 MHEV	2024	Auto	Land Rover	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef71	13412	45	243	27	ES 300h	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef72	13369	45	243	27	LC 500h	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef73	13582	45	243	27	LS 500h AWD	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef74	13372	45	243	29	NX 350h AWD	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef75	13606	57	243	29	NX 450h+ AWD	2024	Auto	Lexus	PHEV	Plug-in Hybrid Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef76	13512	45	243	29	RX 350h AWD	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef77	13513	45	243	29	RX 500h AWD	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef78	13514	45	243	29	TX 500h AWD	2024	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef79	13370	45	243	27	UX 250h	2024	Auto	Lexus	HYBR	Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef7a	13371	45	243	27	UX 250h AWD	2024	Auto	Lexus	HYBR	Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef7b	13545	41	469	27	Air Pure RWD	2024	Auto	Lucid	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef7c	13546	41	469	27	Air Sapphire AWD	2024	Auto	Lucid	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef7d	13373	45	479	29	Grecale Modena/GT	2024	Auto	Maserati	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef7e	13374	45	229	29	CX-90 4WD	2024	Automatic	Mazda	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef7f	13583	45	239	27	AMG CLA 35 4MATIC	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef80	13547	41	239	27	AMG EQE 4MATIC+	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef81	13457	41	239	29	AMG EQE 4MATIC+ (SUV)	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef82	13548	41	239	27	AMG EQS 4MATIC+	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef83	13584	45	239	27	AMG GLA/GLB 35 4MATIC	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef84	13375	45	239	29	AMG GLE 53 4MATIC+	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef85	13376	45	239	29	AMG GLE 63 S 4MATIC+	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef86	13413	45	239	29	AMG GLS 63 4MATIC+	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef87	13515	45	239	27	AMG GT 43/53 4MATIC+	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef88	13516	45	239	27	C 300	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef89	13585	45	239	27	C 300 4MATIC	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef8a	13586	45	239	27	CLA 250	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef8b	13587	45	239	27	CLA 250 4MATIC	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b500da217b6e1aef8c	13549	41	239	27	EQE 350+	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef8d	13550	41	239	27	EQE 350 4MATIC	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef8e	13551	41	239	27	EQE 500 4MATIC	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef8f	13553	41	239	27	EQS 450+	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef90	13552	41	239	27	EQS 450 4MATIC	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef91	13554	41	239	27	EQS 580 4MATIC	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b500da217b6e1aef92	13555	41	239	29	EQS 680 4MATIC Maybach (SUV)	2024	Auto	Mercedes-Benz	ELEC	Electric	Dedicated	SUV	False
656fa0b500da217b6e1aef93	13588	45	239	29	GLA/GLB 250	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef94	13589	45	239	29	GLA/GLB 250 4MATIC	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b500da217b6e1aef95	13517	45	239	29	GLC 300	2024	Auto	Mercedes-Benz	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
